정류소명, 코드, 단축코드
방학사거리.바로선병원,109000032,10115
방학사거리,109000033,10116
도봉보건소,109000034,10117
도봉보건소,109000035,10118
함석헌기념관.정의여중고,109000036,10119
함석헌기념관.정의여중고,109000037,10120
도봉구민회관.도봉문화원,109000038,10121
도봉구민회관.도봉문화원,109000039,10122
쌍문역.쌍문역골목시장,109000040,10124
쌍문역,109000041,10126
우이1교앞,109000042,10127
서울북부지방법원.검찰청.성우아파트,109000044,10129
서울북부지방법원.검찰청.성우아파트,109000045,10130
법조타운공영주차장,109000046,10131
법조타운공영주차장,109000047,10132
도봉구청,109000048,10133
도봉구청,109000049,10134
방학1동대상타운현대삼성아파트,109000050,10135
방학1동대상타운현대삼성아파트,109000051,10136
창동쌍용.성원아파트,109000052,10137
창동쌍용아파트,109000053,10138
자운고등학교앞,109000054,10139
자운고등학교앞,109000055,10140
창동동아청솔아파트,109000056,10141
창동동아청솔아파트,109000057,10142
창동농협물류센터,109000058,10143
창동농협물류센터,109000059,10144
창동농협물류센터,109000060,10145
창동역동측,109000061,10146
창동동아아파트,109000062,10147
창동동아아파트,109000063,10148
창동주공19단지,109000064,10149
창동주공19단지,109000065,10150
창동주공18단지,109000066,10151
창동주공18단지,109000067,10152
도봉산입구,109000068,10153
도봉고등학교,109000069,10154
김근태기념도서관.도봉고등학교,109000070,10155
도봉역,109000071,10156
도봉역,109000072,10157
노원교,109000073,10158
노원교,109000074,10159
성대야구장노원교앞,109000075,10160
천주교도봉동교회,109000076,10161
천주교도봉동교회,109000077,10162
오봉초등학교,109000078,10163
오봉초등학교,109000079,10164
방학2동공영주차장,109000080,10165
방학2동공영주차장,109000081,10166
방학2동주민센터,109000082,10167
방학2동주민센터,109000083,10168
방학동신우빌라,109000088,10173
방학동신우빌라,109000089,10174
방학동삼익세라믹,109000090,10175
방학동삼익세라믹,109000091,10176
쌍문동청구아파트,109000092,10177
쌍문동청구아파트,109000093,10178
샘말어린이공원,109000094,10179
방학중학교정문,109000095,10180
방학중학교정문,109000096,10181
신한은행방학동지점,109000097,10182
신한은행방학동지점,109000098,10183
연산군.정의공주묘,109000099,10184
연산군정의공주묘,109000100,10185
방학동신동아타워,109000101,10186
방학동신동아타워,109000102,10187
방학3동신동아프라자,109000103,10188
방학동신동아아파트,109000104,10189
방학동신동아아파트,109000105,10190
국민은행방학지점,109000106,10191
국민은행방학지점,109000107,10192
신한은행방학동지점,109000108,10193
신한은행방학동지점,109000109,10194
방학사거리,109000110,10195
방학사거리,109000111,10196
서울문화고등학교,109000112,10197
서울문화고등학교,109000113,10198
서울문화고등학교,109000114,10199
쌍문동청한빌라,109000115,10200
쌍문동청한빌라,109000116,10201
쌍문동우이빌라,109000117,10202
쌍문동우이빌라,109000118,10203
초당초등학교,109000119,10204
초당초등학교,109000120,10205
방학동우성아파트,109000121,10206
방학동우성.청구아파트,109000122,10207
방학3동신동아프라자,109000123,10208
방학3동주민센터,109000124,10209
쌍문동성원아파트,109000125,10210
쌍문동성원아파트,109000126,10211
쌍문동한양.현대아파트,109000127,10212
쌍문동현대.한양아파트,109000128,10213
쌍문동삼익금호1차아파트,109000129,10214
쌍문동금호1차삼익아파트,109000130,10215
도봉구보건소앞,109000131,10216
도봉구보건소앞,109000132,10217
북서울교회,109000133,10218
서라벌중학교.우이동대우아파트,109000134,10219
덕성여대입구,109000135,10221
쌍문초등학교,109000136,10222
쌍문초등학교,109000137,10223
숭미초등학교,109000138,10224
숭미초등학교,109000139,10225
둘리뮤지엄.대우이안극동아파트,109000140,10226
둘리뮤지엄.대우이안극동아파트,109000141,10227
창동주공1단지,109000142,10228
창동주공1단지아파트,109000143,10229
서울북부지방법원등기국,109000145,10231
서울북부지방법원등기국,109000146,10232
창동역서측,109000148,10234
창4동주민센터,109000149,10235
창4동주민센터,109000150,10236
창동주공4단지,109000155,10241
창동주공4단지,109000156,10242
도봉문화정보도서관,109000158,10244
도봉문화정보도서관,109000159,10245
창림초교창동신창아파트앞,109000160,10246
창림초교창동신창아파트앞,109000161,10247
국립현대미술관창동레지던시,109000162,10248
국립현대미술관창동레지던시,109000163,10249
창동서울탁주앞,109000164,10250
창동서울탁주앞,109000165,10251
창2동주민센터.보건지소,109000166,10252
창2동주민센터.보건지소,109000167,10253
창2동한일아파트,109000170,10256
창1동제1공영주차장입구,109000171,10257
한신아파트101동앞,109000172,10258
KT도봉지점,109000173,10259
창동청구빌라,109000174,10260
창동청구빌라,109000175,10261
창동대우아파트입구,109000176,10262
창동대우아파트입구,109000177,10263
창동대우아파트,109000178,10264
창동역동측(도봉방면),109000179,10265
창동역동측(노원방면),109000180,10266
서울가든아파트앞,109000181,10269
창1동주민센터,109000182,10270
창1동주민센터,109000183,10271
창동주공3단지,109000184,10272
창동주공3단지,109000185,10273
세그루학원,109000188,10276
세그루학원,109000189,10277
창동주공17단지,109000190,10278
창동주공17단지,109000191,10279
창3동염광아트필,109000192,10280
창3동염광아트빌,109000193,10281
한승미메이드아파트,109000194,10282
한승미메이드아파트,109000195,10283
북서울농협창동지점,109000196,10284
북서울농협창동지점,109000197,10285
신화초교입구,109000198,10286
신화초교입구,109000199,10287
방학동도깨비시장입구,109000206,10294
거성학마을아파트,109000207,10295
도봉새마을금고본점,109000208,10296
창5동현대아파트,109000209,10297
창5동현대1차아파트,109000210,10298
창동아이파크,109000211,10299
방학3동주민센터,109000214,10302
도봉동서광아파트,109000215,10303
정병원,109000216,10304
창동고등학교,109000217,10305
정의여중고입구,109000218,10306
도깨비시장,109000221,10309
방학동도깨비시장,109000222,10310
태영데시앙아파트,109000223,10311
창번교앞,109000224,10312
금용아파트,109000225,10313
창번2교앞,109000226,10314
대우아파트104동,109000227,10315
도봉산입구,109000228,10317
샘말어린이공원,109000231,10320
안방학동,109000232,10321
동아운수앞,109000236,10325
창동.신창시장,109000241,10330
신창.창동시장,109000242,10331
창북중학교,109000293,10657
서원아파트,109000361,10735
서울문화고등학교,109000364,10740
안방학동,109000396,10334
안방학동,109000397,10333
태영데시앙아파트,109000399,10336
방학중학교,109000400,10337
창동농협물류센터,109000403,10335
도봉산역광역환승센터,109000406,10340
녹천역,109000407,10105
도봉산역광역환승센터,109000408,10341
북한산아이파크,109000410,10713
방학중학교,109000411,10808
한신아파트정문,109000412,10831
창동교,109000413,10412
창동교,109000414,10411
녹천교,109000415,10414
녹천교,109000416,10413
용호약국,109900001,10510
한일병원입구,109900002,10509
에덴약국,109900003,10511
도봉여성센터,109900006,10502
동익아파트,109900007,10504
법종사,109900008,10838
환승장.기숙사,109900009,10836
약초원.동아슈퍼,109900010,10834
서울북부지방법원,109900011,10822
서울문화고등학교,109900012,10821
대상타운현대아파트,109900013,10819
삼환.동아에코빌아파트,109900014,10818
극동유원아파트후문,109900016,10814
도봉중학교.서원아파트,109900017,10813
도봉파크빌2단지앞,109900018,10812
누원고등학교.한신아파트정문,109900019,10810
오봉초등학교,109900020,10809
시온슈퍼,109900021,10807
방학동극동아파트.방학동천주교성당,109900022,10806
부부슈퍼,109900023,10805
삼거리슈퍼,109900024,10803
도봉파크빌3단지,109900025,10802
성황당,109900027,10800
도봉산역,109900028,10799
신동아아파트16동,109900029,10798
도봉1파출소,109900030,10792
도봉파크빌3단지,109900031,10791
청한빌라,109900032,10790
한일병원입구,109900033,10789
윤성빌라.다리앞,109900034,10787
한신아파트정문,109900035,10786
엘지전자,109900036,10785
우이성당,109900037,10784
우이1교,109900038,10783
도봉초등학교,109900039,10781
약초원.동아슈퍼,109900040,10780
신일라이프아파트,109900041,10779
덕성여대후문.효문중고교앞,109900042,10777
정의여중고,109900044,10775
무수골,109900045,10757
청구아파트,109900046,10747
소피아호텔,109900047,10745
누원고등학교.한신아파트정문,109900048,10737
도봉파크빌2단지,109900049,10698
에덴약국,109900050,10697
윤성빌라.다리앞,109900051,10667
한신아파트후문,109900052,10638
쌍문1동현대아파트,109900053,10637
쌍문동한양아파트,109900054,10612
유원극동아파트,109900055,10600
도봉경찰서.창4동주민센터,109900056,10599
오복슈퍼,109900057,10598
용호약국,109900058,10597
창2동건영아파트,109900060,10594
대우.삼성서비스센터,109900061,10592
사거리슈퍼앞,109900062,10590
창2동주민센터·보건지소,109900064,10587
도봉역,109900065,10585
쌍문초등학교,109900066,10583
믿음주유소,109900067,10582
방학3동주민센터,109900068,10580
삼거리슈퍼,109900069,10578
부부슈퍼,109900071,10573
서울북부지방법원,109900072,10572
김수영문학관,109900073,10570
시온슈퍼,109900074,10568
엘지전자,109900075,10565
청구아파트,109900076,10564
오봉초등학교,109900077,10561
서울북부지방검찰청.한양수자인아파트,109900078,10560
선덕사거리.세그루학원입구,109900080,10557
세무서앞,109900081,10553
성원아파트,109900082,10551
도봉중학교.서원아파트,109900083,10549
미래빌라,109900084,10546
쌍문동현대1차아파트,109900085,10542
소피아호텔,109900086,10541
방학삼성래미안1단지아파트,109900087,10540
쌍문초등학교,109900089,10532
도봉구보건소앞,109900090,10531
덕성여대후문.효문중고교앞,109900092,10528
환승장.기숙사,109900093,10527
쌍문1동주민센터,109900094,10526
오복슈퍼,109900096,10522
믿음주유소,109900097,10521
방학동성원아파트.방학3동주민센터,109900098,10519
쌍문1동현대아파트,109900099,10516
사거리슈퍼,109900100,10515
청한빌라,109900102,10512
삼환아파트후문,109900103,10816
꽃동네,109900104,10505
우이성당,109900105,10517
쌍문1치안센터,109900106,10533
경기푸른미래관,109900107,10537
경기푸른미래관,109900108,10734
쌍문1치안센터,109900109,10754
시립도봉노인종합복지관,109900111,10536
도봉구보건소앞,109900113,10726
한일병원,109900114,10503
신일라이프아파트,109900115,10535
금호타운,109900117,10588
도봉구청,109900121,10815
방학3동주민센터,109900123,10563
대원그린아파트.도봉실버센터,109900125,10804
벽산아파트,109900126,10575
창동한신아파트,109900131,10550
창동중앙약국,109900132,10556
창동고등학교,109900134,10584
창동이마트,109900135,10736
